1694952000000,1630.16000000,1630.95000000,1629.98000000,1630.95000000,0.02160000,1694955599999,35.21695100,3,0.01420000,23.15376700,0
1694955600000,1630.66000000,1630.67000000,1628.17000000,1628.17000000,0.18130000,1694959199999,295.40136000,12,0.08930000,145.52125200,0
1694959200000,1630.48000000,1631.60000000,1629.32000000,1629.32000000,2.81980000,1694962799999,4596.51040400,13,0.11970000,195.28032400,0
1694962800000,1629.51000000,1631.61000000,1629.31000000,1629.32000000,2.99690000,1694966399999,4887.17167700,16,2.81570000,4591.93404700,0
1694966400000,1630.01000000,1630.01000000,1624.50000000,1625.27000000,72.22800000,1694969999999,117596.65568100,329,67.56680000,110014.61960900,0
1694970000000,1624.70000000,1624.70000000,1621.22000000,1621.22000000,1.01380000,1694973599999,1645.33113000,24,0.01020000,16.56327000,0
1694973600000,1620.69000000,1625.64000000,1619.05000000,1625.64000000,0.65170000,1694977199999,1057.18080200,29,0.20590000,334.23065400,0
1694977200000,1625.76000000,1626.26000000,1625.36000000,1625.55000000,1.26280000,1694980799999,2052.87682800,15,0.08030000,130.54949000,0
1694980800000,1625.87000000,1626.39000000,1615.40000000,1617.75000000,7.52040000,1694984399999,12184.90634700,55,1.50030000,2427.02759300,0
1694984400000,1617.13000000,1620.48000000,1613.35000000,1619.02000000,3.51510000,1694987999999,5682.72287000,57,0.22250000,360.21906000,0
1694988000000,1618.60000000,1620.54000000,1616.43000000,1620.54000000,0.39070000,1694991599999,632.28001100,12,0.09170000,148.45268900,0
1694991600000,1620.45000000,1622.61000000,1617.21000000,1622.61000000,0.62090000,1694995199999,1006.07085100,20,0.21580000,349.86862200,0
1694995200000,1622.42000000,1623.83000000,1607.47000000,1613.36000000,18.84240000,1694998799999,30408.13476500,127,8.68720000,14048.50067100,0
1694998800000,1615.64000000,1616.76000000,1615.26000000,1616.31000000,4.85530000,1695002399999,7846.72687900,30,0.20190000,326.29932100,0
1695002400000,1616.75000000,1635.64000000,1616.75000000,1630.03000000,17.67570000,1695005999999,28769.23376400,178,14.34880000,23364.47679200,0
1695006000000,1629.92000000,1630.75000000,1626.39000000,1630.70000000,2.04780000,1695009599999,3337.86057300,21,1.76330000,2874.70504400,0
1695009600000,1631.03000000,1631.90000000,1627.40000000,1629.92000000,1.97020000,1695013199999,3208.09158200,23,0.87430000,1424.26773300,0
1695013200000,1630.32000000,1634.05000000,1630.32000000,1630.49000000,0.87290000,1695016799999,1424.71667000,23,0.61350000,1001.58590900,0
