1696118400000,1.00020000,1.00020000,1.00000000,1.00020000,147623.00000000,1696132799999,147647.96824000,198,102934.90000000,102955.48698000,0
1696132800000,1.00020000,1.00030000,1.00010000,1.00020000,176178.70000000,1696147199999,176217.35508000,170,148341.10000000,148375.66829000,0
1696147200000,1.00030000,1.00040000,1.00000000,1.00010000,290154.40000000,1696161599999,290215.87180000,243,165053.00000000,165101.41127000,0
1696161600000,1.00020000,1.00020000,1.00010000,1.00020000,175223.20000000,1696175999999,175249.42842000,739,87061.00000000,87078.41220000,0
1696176000000,1.00020000,1.00020000,1.00010000,1.00020000,85784.50000000,1696190399999,85797.46735000,1025,43889.00000000,43897.77780000,0
1696190400000,1.00020000,1.00020000,0.99980000,1.00000000,361364.50000000,1696204799999,361375.24280000,952,122883.50000000,122888.80011000,0
1696204800000,1.00000000,1.00020000,0.99980000,1.00010000,235576.30000000,1696219199999,235564.76506000,344,180490.80000000,180485.74188000,0
1696219200000,1.00020000,1.00040000,1.00010000,1.00030000,197735.70000000,1696233599999,197788.60049000,169,166637.60000000,166684.60427000,0
1696233600000,1.00030000,1.00050000,1.00020000,1.00040000,327115.10000000,1696247999999,327214.31602000,747,189825.50000000,189892.74724000,0
1696248000000,1.00040000,1.00070000,1.00030000,1.00050000,621319.80000000,1696262399999,621621.41561000,839,370717.10000000,370908.13570000,0
1696262400000,1.00050000,1.00060000,1.00030000,1.00040000,518022.80000000,1696276799999,518241.12141000,902,160287.50000000,160356.87532000,0
1696276800000,1.00040000,1.00040000,1.00030000,1.00040000,262458.70000000,1696291199999,262549.87218000,995,124345.70000000,124395.43828000,0
1696291200000,1.00040000,1.00040000,1.00020000,1.00020000,382209.70000000,1696305599999,382324.49902000,890,24067.40000000,24076.12191000,0
1696305600000,1.00030000,1.00030000,1.00020000,1.00030000,177921.60000000,1696319999999,177970.87340000,391,136890.80000000,136931.86724000,0
1696320000000,1.00030000,1.00030000,1.00020000,1.00030000,93755.20000000,1696334399999,93781.67445000,651,77234.10000000,77257.27023000,0
1696334400000,1.00030000,1.00030000,1.00020000,1.00030000,121322.20000000,1696348799999,121354.04483000,954,75803.90000000,75826.64117000,0
1696348800000,1.00020000,1.00040000,1.00020000,1.00030000,504047.80000000,1696363199999,504181.03718000,949,170810.60000000,170862.70699000,0
1696363200000,1.00030000,1.00030000,0.99990000,1.00010000,214486.90000000,1696377599999,214508.14485000,485,61099.30000000,61105.26261000,0
1696377600000,1.00010000,1.00020000,1.00000000,1.00020000,149034.50000000,1696391999999,149052.51830000,332,103027.00000000,103042.73198000,0
1696392000000,1.00010000,1.00020000,1.00010000,1.00010000,131676.50000000,1696406399999,131699.63265000,447,99650.00000000,99669.93000000,0
1696406400000,1.00010000,1.00020000,0.99990000,1.00000000,202115.60000000,1696420799999,202127.25076000,425,118658.90000000,118672.24051000,0
1696420800000,1.00000000,1.00010000,0.99960000,0.99980000,433106.40000000,1696435199999,433044.13982000,728,122106.00000000,122098.99925000,0
1696435200000,0.99990000,0.99990000,0.99940000,0.99960000,545770.80000000,1696449599999,545606.28391000,790,256464.40000000,256398.63116000,0
1696449600000,0.99950000,1.00020000,0.99950000,0.99990000,266704.80000000,1696463999999,266654.96155000,671,244942.50000000,244896.17503000,0
1696464000000,0.99990000,1.00030000,0.99980000,1.00010000,436084.50000000,1696478399999,436114.17909000,807,277014.30000000,277035.83557000,0
1696478400000,1.00000000,1.00010000,0.99990000,0.99990000,219572.80000000,1696492799999,219560.33540000,374,80200.40000000,80200.67391000,0
1696492800000,0.99990000,1.00000000,0.99990000,0.99990000,159797.10000000,1696507199999,159786.08461000,854,49643.20000000,49643.20000000,0
1696507200000,0.99990000,1.00040000,0.99990000,1.00020000,612161.00000000,1696521599999,612198.30687000,851,420176.60000000,420204.15600000,0
1696521600000,1.00020000,1.00030000,1.00000000,1.00010000,184316.40000000,1696535999999,184338.17977000,936,64443.60000000,64455.84384000,0
1696536000000,1.00010000,1.00010000,1.00000000,1.00010000,122272.50000000,1696550399999,122283.23103000,917,107310.30000000,107321.03103000,0
1696550400000,1.00010000,1.00010000,1.00000000,1.00010000,144145.90000000,1696564799999,144148.25408000,710,23540.80000000,23543.15408000,0
1696564800000,1.00010000,1.00030000,1.00000000,1.00030000,259566.90000000,1696579199999,259580.62460000,628,132133.80000000,132147.48224000,0
1696579200000,1.00030000,1.00030000,1.00010000,1.00010000,117382.90000000,1696593599999,117404.08452000,278,63228.30000000,63244.01330000,0
1696593600000,1.00010000,1.00040000,1.00010000,1.00020000,330676.40000000,1696607999999,330735.26751000,988,187479.70000000,187519.99650000,0
1696608000000,1.00010000,1.00030000,1.00000000,1.00010000,354204.90000000,1696622399999,354258.67697000,823,291074.60000000,291123.68953000,0
1696622400000,1.00030000,1.00040000,1.00010000,1.00030000,108751.20000000,1696636799999,108780.78970000,1018,52051.90000000,52068.13653000,0
1696636800000,1.00030000,1.00030000,1.00020000,1.00020000,224686.20000000,1696651199999,224746.58445000,792,154472.10000000,154518.44163000,0
1696651200000,1.00020000,1.00040000,1.00020000,1.00030000,320942.50000000,1696665599999,321043.35742000,276,259999.20000000,260082.74374000,0
1696665600000,1.00030000,1.00040000,1.00030000,1.00040000,135623.50000000,1696679999999,135671.90294000,217,77158.90000000,77189.76356000,0
1696680000000,1.00040000,1.00040000,1.00030000,1.00040000,134199.00000000,1696694399999,134243.38795000,405,41282.50000000,41299.01300000,0
1696694400000,1.00040000,1.00040000,1.00030000,1.00030000,54222.30000000,1696708799999,54240.14184000,564,15751.50000000,15757.80060000,0
