DAIADA unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DAIAVAX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DAIBNB unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DAIBTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DAIDAI unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DAIDOT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DAIETH unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DAILINK unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DAILTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DAIMATIC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DAISOL unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DAITRX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DAIUSDT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DAIXLM unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,DAIXRP unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume
1693866600000,,,,,,1693868399999,,,,,1693866600000,,,,,,1693868399999,,,,,1693866600000,,,,,,1693868399999,,,,,1693866600000,,,,,,1693868399999,,,,,1693866600000,1,1,1,1,,1693868399999,,,,,1693866600000,,,,,,1693868399999,,,,,1693866600000,0.0006167053,0.0006159190,0.0006167053,0.0006159190,,1693868399999,,,,,1693866600000,,,,,,1693868399999,,,,,1693866600000,,,,,,1693868399999,,,,,1693866600000,,,,,,1693868399999,,,,,1693866600000,,,,,,1693868399999,,,,,1693866600000,,,,,,1693868399999,,,,,1693866600000,,,,,,1693868399999,,,,,1693866600000,,,,,,1693868399999,,,,,1693866600000,,,,,,1693868399999,,,,
1693868400000,,,,,,1693870199999,,,,,1693868400000,,,,,,1693870199999,,,,,1693868400000,,,,,,1693870199999,,,,,1693868400000,,,,,,1693870199999,,,,,1693868400000,1,1,1,1,,1693870199999,,,,,1693868400000,,,,,,1693870199999,,,,,1693868400000,0.0006157825,0.0006152862,0.0006157825,0.0006152862,,1693870199999,,,,,1693868400000,,,,,,1693870199999,,,,,1693868400000,,,,,,1693870199999,,,,,1693868400000,,,,,,1693870199999,,,,,1693868400000,,,,,,1693870199999,,,,,1693868400000,,,,,,1693870199999,,,,,1693868400000,,,,,,1693870199999,,,,,1693868400000,,,,,,1693870199999,,,,,1693868400000,,,,,,1693870199999,,,,
1693870200000,,,,,,1693871999999,,,,,1693870200000,,,,,,1693871999999,,,,,1693870200000,,,,,,1693871999999,,,,,1693870200000,,,,,,1693871999999,,,,,1693870200000,1,1,1,1,,1693871999999,,,,,1693870200000,,,,,,1693871999999,,,,,1693870200000,0.0006151650,0.0006131509,0.0006151650,0.0006137567,,1693871999999,,,,,1693870200000,,,,,,1693871999999,,,,,1693870200000,,,,,,1693871999999,,,,,1693870200000,,,,,,1693871999999,,,,,1693870200000,,,,,,1693871999999,,,,,1693870200000,,,,,,1693871999999,,,,,1693870200000,,,,,,1693871999999,,,,,1693870200000,,,,,,1693871999999,,,,,1693870200000,,,,,,1693871999999,,,,
1693872000000,,,,,,1693873799999,,,,,1693872000000,,,,,,1693873799999,,,,,1693872000000,,,,,,1693873799999,,,,,1693872000000,,,,,,1693873799999,,,,,1693872000000,1,1,1,1,,1693873799999,,,,,1693872000000,,,,,,1693873799999,,,,,1693872000000,0.0006137605,0.0006137605,0.0006150742,0.0006150742,,1693873799999,,,,,1693872000000,,,,,,1693873799999,,,,,1693872000000,,,,,,1693873799999,,,,,1693872000000,,,,,,1693873799999,,,,,1693872000000,,,,,,1693873799999,,,,,1693872000000,,,,,,1693873799999,,,,,1693872000000,,,,,,1693873799999,,,,,1693872000000,,,,,,1693873799999,,,,,1693872000000,,,,,,1693873799999,,,,
1693873800000,,,,,,1693875599999,,,,,1693873800000,,,,,,1693875599999,,,,,1693873800000,,,,,,1693875599999,,,,,1693873800000,,,,,,1693875599999,,,,,1693873800000,1,1,1,1,,1693875599999,,,,,1693873800000,,,,,,1693875599999,,,,,1693873800000,0.0006146433,0.0006142846,0.0006151537,0.0006151537,,1693875599999,,,,,1693873800000,,,,,,1693875599999,,,,,1693873800000,,,,,,1693875599999,,,,,1693873800000,,,,,,1693875599999,,,,,1693873800000,,,,,,1693875599999,,,,,1693873800000,,,,,,1693875599999,,,,,1693873800000,,,,,,1693875599999,,,,,1693873800000,,,,,,1693875599999,,,,,1693873800000,,,,,,1693875599999,,,,
1693875600000,,,,,,1693877399999,,,,,1693875600000,,,,,,1693877399999,,,,,1693875600000,,,,,,1693877399999,,,,,1693875600000,,,,,,1693877399999,,,,,1693875600000,1,1,1,1,,1693877399999,,,,,1693875600000,,,,,,1693877399999,,,,,1693875600000,0.0006152748,0.0006152748,0.0006160291,0.0006158470,,1693877399999,,,,,1693875600000,,,,,,1693877399999,,,,,1693875600000,,,,,,1693877399999,,,,,1693875600000,,,,,,1693877399999,,,,,1693875600000,,,,,,1693877399999,,,,,1693875600000,,,,,,1693877399999,,,,,1693875600000,,,,,,1693877399999,,,,,1693875600000,,,,,,1693877399999,,,,,1693875600000,,,,,,1693877399999,,,,
1693877400000,,,,,,1693879199999,,,,,1693877400000,,,,,,1693879199999,,,,,1693877400000,,,,,,1693879199999,,,,,1693877400000,,,,,,1693879199999,,,,,1693877400000,1,1,1,1,,1693879199999,,,,,1693877400000,,,,,,1693879199999,,,,,1693877400000,0.0006153354,0.0006152672,0.0006160291,0.0006160291,,1693879199999,,,,,1693877400000,,,,,,1693879199999,,,,,1693877400000,,,,,,1693879199999,,,,,1693877400000,,,,,,1693879199999,,,,,1693877400000,,,,,,1693879199999,,,,,1693877400000,,,,,,1693879199999,,,,,1693877400000,,,,,,1693879199999,,,,,1693877400000,,,,,,1693879199999,,,,,1693877400000,,,,,,1693879199999,,,,
1693879200000,,,,,,1693880999999,,,,,1693879200000,,,,,,1693880999999,,,,,1693879200000,,,,,,1693880999999,,,,,1693879200000,,,,,,1693880999999,,,,,1693879200000,1,1,1,1,,1693880999999,,,,,1693879200000,,,,,,1693880999999,,,,,1693879200000,0.0006160443,0.0006160443,0.0006166787,0.0006165304,,1693880999999,,,,,1693879200000,,,,,,1693880999999,,,,,1693879200000,,,,,,1693880999999,,,,,1693879200000,,,,,,1693880999999,,,,,1693879200000,,,,,,1693880999999,,,,,1693879200000,,,,,,1693880999999,,,,,1693879200000,,,,,,1693880999999,,,,,1693879200000,,,,,,1693880999999,,,,,1693879200000,,,,,,1693880999999,,,,
1693881000000,,,,,,1693882799999,,,,,1693881000000,,,,,,1693882799999,,,,,1693881000000,,,,,,1693882799999,,,,,1693881000000,,,,,,1693882799999,,,,,1693881000000,1,1,1,1,,1693882799999,,,,,1693881000000,,,,,,1693882799999,,,,,1693881000000,0.0006166863,0.0006166863,0.0006180546,0.0006179248,,1693882799999,,,,,1693881000000,,,,,,1693882799999,,,,,1693881000000,,,,,,1693882799999,,,,,1693881000000,,,,,,1693882799999,,,,,1693881000000,,,,,,1693882799999,,,,,1693881000000,,,,,,1693882799999,,,,,1693881000000,,,,,,1693882799999,,,,,1693881000000,,,,,,1693882799999,,,,,1693881000000,,,,,,1693882799999,,,,
1693882800000,,,,,,1693884599999,,,,,1693882800000,,,,,,1693884599999,,,,,1693882800000,,,,,,1693884599999,,,,,1693882800000,,,,,,1693884599999,,,,,1693882800000,1,1,1,1,,1693884599999,,,,,1693882800000,,,,,,1693884599999,,,,,1693882800000,0.0006183068,0.0006183068,0.0006211527,0.0006201512,,1693884599999,,,,,1693882800000,,,,,,1693884599999,,,,,1693882800000,,,,,,1693884599999,,,,,1693882800000,,,,,,1693884599999,,,,,1693882800000,,,,,,1693884599999,,,,,1693882800000,,,,,,1693884599999,,,,,1693882800000,,,,,,1693884599999,,,,,1693882800000,,,,,,1693884599999,,,,,1693882800000,,,,,,1693884599999,,,,
1693884600000,,,,,,1693886399999,,,,,1693884600000,,,,,,1693886399999,,,,,1693884600000,,,,,,1693886399999,,,,,1693884600000,,,,,,1693886399999,,,,,1693884600000,1,1,1,1,,1693886399999,,,,,1693884600000,,,,,,1693886399999,,,,,1693884600000,0.0006202166,0.0006182992,0.0006202166,0.0006182992,,1693886399999,,,,,1693884600000,,,,,,1693886399999,,,,,1693884600000,,,,,,1693886399999,,,,,1693884600000,,,,,,1693886399999,,,,,1693884600000,,,,,,1693886399999,,,,,1693884600000,,,,,,1693886399999,,,,,1693884600000,,,,,,1693886399999,,,,,1693884600000,,,,,,1693886399999,,,,,1693884600000,,,,,,1693886399999,,,,
1693886400000,,,,,,1693888199999,,,,,1693886400000,,,,,,1693888199999,,,,,1693886400000,,,,,,1693888199999,,,,,1693886400000,,,,,,1693888199999,,,,,1693886400000,1,1,1,1,,1693888199999,,,,,1693886400000,,,,,,1693888199999,,,,,1693886400000,0.0006182839,0.0006175012,0.0006182839,0.0006175012,,1693888199999,,,,,1693886400000,,,,,,1693888199999,,,,,1693886400000,,,,,,1693888199999,,,,,1693886400000,,,,,,1693888199999,,,,,1693886400000,,,,,,1693888199999,,,,,1693886400000,,,,,,1693888199999,,,,,1693886400000,,,,,,1693888199999,,,,,1693886400000,,,,,,1693888199999,,,,,1693886400000,,,,,,1693888199999,,,,
1693888200000,,,,,,1693889999999,,,,,1693888200000,,,,,,1693889999999,,,,,1693888200000,,,,,,1693889999999,,,,,1693888200000,,,,,,1693889999999,,,,,1693888200000,1,1,1,1,,1693889999999,,,,,1693888200000,,,,,,1693889999999,,,,,1693888200000,0.0006173487,0.0006163442,0.0006173487,0.0006163442,,1693889999999,,,,,1693888200000,,,,,,1693889999999,,,,,1693888200000,,,,,,1693889999999,,,,,1693888200000,,,,,,1693889999999,,,,,1693888200000,,,,,,1693889999999,,,,,1693888200000,,,,,,1693889999999,,,,,1693888200000,,,,,,1693889999999,,,,,1693888200000,,,,,,1693889999999,,,,,1693888200000,,,,,,1693889999999,,,,
1693890000000,,,,,,1693891799999,,,,,1693890000000,,,,,,1693891799999,,,,,1693890000000,,,,,,1693891799999,,,,,1693890000000,,,,,,1693891799999,,,,,1693890000000,1,1,1,1,,1693891799999,,,,,1693890000000,,,,,,1693891799999,,,,,1693890000000,0.0006168955,0.0006159835,0.0006168955,0.0006160784,,1693891799999,,,,,1693890000000,,,,,,1693891799999,,,,,1693890000000,,,,,,1693891799999,,,,,1693890000000,,,,,,1693891799999,,,,,1693890000000,,,,,,1693891799999,,,,,1693890000000,,,,,,1693891799999,,,,,1693890000000,,,,,,1693891799999,,,,,1693890000000,,,,,,1693891799999,,,,,1693890000000,,,,,,1693891799999,,,,
1693891800000,,,,,,1693893599999,,,,,1693891800000,,,,,,1693893599999,,,,,1693891800000,,,,,,1693893599999,,,,,1693891800000,,,,,,1693893599999,,,,,1693891800000,1,1,1,1,,1693893599999,,,,,1693891800000,,,,,,1693893599999,,,,,1693891800000,0.0006168308,0.0006148889,0.0006168917,0.0006149116,,1693893599999,,,,,1693891800000,,,,,,1693893599999,,,,,1693891800000,,,,,,1693893599999,,,,,1693891800000,,,,,,1693893599999,,,,,1693891800000,,,,,,1693893599999,,,,,1693891800000,,,,,,1693893599999,,,,,1693891800000,,,,,,1693893599999,,,,,1693891800000,,,,,,1693893599999,,,,,1693891800000,,,,,,1693893599999,,,,
1693893600000,,,,,,1693895399999,,,,,1693893600000,,,,,,1693895399999,,,,,1693893600000,,,,,,1693895399999,,,,,1693893600000,,,,,,1693895399999,,,,,1693893600000,1,1,1,1,,1693895399999,,,,,1693893600000,,,,,,1693895399999,,,,,1693893600000,0.0006155286,0.0006155286,0.0006157787,0.0006157787,,1693895399999,,,,,1693893600000,,,,,,1693895399999,,,,,1693893600000,,,,,,1693895399999,,,,,1693893600000,,,,,,1693895399999,,,,,1693893600000,,,,,,1693895399999,,,,,1693893600000,,,,,,1693895399999,,,,,1693893600000,,,,,,1693895399999,,,,,1693893600000,,,,,,1693895399999,,,,,1693893600000,,,,,,1693895399999,,,,
1693895400000,,,,,,1693897199999,,,,,1693895400000,,,,,,1693897199999,,,,,1693895400000,,,,,,1693897199999,,,,,1693895400000,,,,,,1693897199999,,,,,1693895400000,1,1,1,1,,1693897199999,,,,,1693895400000,,,,,,1693897199999,,,,,1693895400000,0.0006160822,0.0006160822,0.0006167776,0.0006167776,,1693897199999,,,,,1693895400000,,,,,,1693897199999,,,,,1693895400000,,,,,,1693897199999,,,,,1693895400000,,,,,,1693897199999,,,,,1693895400000,,,,,,1693897199999,,,,,1693895400000,,,,,,1693897199999,,,,,1693895400000,,,,,,1693897199999,,,,,1693895400000,,,,,,1693897199999,,,,,1693895400000,,,,,,1693897199999,,,,
1693897200000,,,,,,1693898999999,,,,,1693897200000,,,,,,1693898999999,,,,,1693897200000,,,,,,1693898999999,,,,,1693897200000,,,,,,1693898999999,,,,,1693897200000,1,1,1,1,,1693898999999,,,,,1693897200000,,,,,,1693898999999,,,,,1693897200000,0.0006167510,0.0006163822,0.0006168308,0.0006163822,,1693898999999,,,,,1693897200000,,,,,,1693898999999,,,,,1693897200000,,,,,,1693898999999,,,,,1693897200000,,,,,,1693898999999,,,,,1693897200000,,,,,,1693898999999,,,,,1693897200000,,,,,,1693898999999,,,,,1693897200000,,,,,,1693898999999,,,,,1693897200000,,,,,,1693898999999,,,,,1693897200000,,,,,,1693898999999,,,,
1693899000000,,,,,,1693900799999,,,,,1693899000000,,,,,,1693900799999,,,,,1693899000000,,,,,,1693900799999,,,,,1693899000000,,,,,,1693900799999,,,,,1693899000000,1,1,1,1,,1693900799999,,,,,1693899000000,,,,,,1693900799999,,,,,1693899000000,0.0006160670,0.0006153051,0.0006166673,0.0006153051,,1693900799999,,,,,1693899000000,,,,,,1693900799999,,,,,1693899000000,,,,,,1693900799999,,,,,1693899000000,,,,,,1693900799999,,,,,1693899000000,,,,,,1693900799999,,,,,1693899000000,,,,,,1693900799999,,,,,1693899000000,,,,,,1693900799999,,,,,1693899000000,,,,,,1693900799999,,,,,1693899000000,,,,,,1693900799999,,,,
1693900800000,,,,,,1693902599999,,,,,1693900800000,,,,,,1693902599999,,,,,1693900800000,,,,,,1693902599999,,,,,1693900800000,,,,,,1693902599999,,,,,1693900800000,1,1,1,1,,1693902599999,,,,,1693900800000,,,,,,1693902599999,,,,,1693900800000,0.0006156384,0.0006143261,0.0006160443,0.0006159684,,1693902599999,,,,,1693900800000,,,,,,1693902599999,,,,,1693900800000,,,,,,1693902599999,,,,,1693900800000,,,,,,1693902599999,,,,,1693900800000,,,,,,1693902599999,,,,,1693900800000,,,,,,1693902599999,,,,,1693900800000,,,,,,1693902599999,,,,,1693900800000,,,,,,1693902599999,,,,,1693900800000,,,,,,1693902599999,,,,
1693902600000,,,,,,1693904399999,,,,,1693902600000,,,,,,1693904399999,,,,,1693902600000,,,,,,1693904399999,,,,,1693902600000,,,,,,1693904399999,,,,,1693902600000,1,1,1,1,,1693904399999,,,,,1693902600000,,,,,,1693904399999,,,,,1693902600000,0.0006162265,0.0006157522,0.0006172268,0.0006161202,,1693904399999,,,,,1693902600000,,,,,,1693904399999,,,,,1693902600000,,,,,,1693904399999,,,,,1693902600000,,,,,,1693904399999,,,,,1693902600000,,,,,,1693904399999,,,,,1693902600000,,,,,,1693904399999,,,,,1693902600000,,,,,,1693904399999,,,,,1693902600000,,,,,,1693904399999,,,,,1693902600000,,,,,,1693904399999,,,,
1693904400000,,,,,,1693906199999,,,,,1693904400000,,,,,,1693906199999,,,,,1693904400000,,,,,,1693906199999,,,,,1693904400000,,,,,,1693906199999,,,,,1693904400000,1,1,1,1,,1693906199999,,,,,1693904400000,,,,,,1693906199999,,,,,1693904400000,0.0006159266,0.0006147226,0.0006161847,0.0006155210,,1693906199999,,,,,1693904400000,,,,,,1693906199999,,,,,1693904400000,,,,,,1693906199999,,,,,1693904400000,,,,,,1693906199999,,,,,1693904400000,,,,,,1693906199999,,,,,1693904400000,,,,,,1693906199999,,,,,1693904400000,,,,,,1693906199999,,,,,1693904400000,,,,,,1693906199999,,,,,1693904400000,,,,,,1693906199999,,,,
1693906200000,,,,,,1693907999999,,,,,1693906200000,,,,,,1693907999999,,,,,1693906200000,,,,,,1693907999999,,,,,1693906200000,,,,,,1693907999999,,,,,1693906200000,1,1,1,1,,1693907999999,,,,,1693906200000,,,,,,1693907999999,,,,,1693906200000,0.0006151650,0.0006118753,0.0006151650,0.0006130268,,1693907999999,,,,,1693906200000,,,,,,1693907999999,,,,,1693906200000,,,,,,1693907999999,,,,,1693906200000,,,,,,1693907999999,,,,,1693906200000,,,,,,1693907999999,,,,,1693906200000,,,,,,1693907999999,,,,,1693906200000,,,,,,1693907999999,,,,,1693906200000,,,,,,1693907999999,,,,,1693906200000,,,,,,1693907999999,,,,
1693908000000,,,,,,1693909799999,,,,,1693908000000,,,,,,1693909799999,,,,,1693908000000,,,,,,1693909799999,,,,,1693908000000,,,,,,1693909799999,,,,,1693908000000,1,1,1,1,,1693909799999,,,,,1693908000000,,,,,,1693909799999,,,,,1693908000000,0.0006121824,0.0006108586,0.0006121824,0.0006118079,,1693909799999,,,,,1693908000000,,,,,,1693909799999,,,,,1693908000000,,,,,,1693909799999,,,,,1693908000000,,,,,,1693909799999,,,,,1693908000000,,,,,,1693909799999,,,,,1693908000000,,,,,,1693909799999,,,,,1693908000000,,,,,,1693909799999,,,,,1693908000000,,,,,,1693909799999,,,,,1693908000000,,,,,,1693909799999,,,,
1693909800000,,,,,,1693911599999,,,,,1693909800000,,,,,,1693911599999,,,,,1693909800000,,,,,,1693911599999,,,,,1693909800000,,,,,,1693911599999,,,,,1693909800000,1,1,1,1,,1693911599999,,,,,1693909800000,,,,,,1693911599999,,,,,1693909800000,0.0006119651,0.0006119651,0.0006125950,0.0006123024,,1693911599999,,,,,1693909800000,,,,,,1693911599999,,,,,1693909800000,,,,,,1693911599999,,,,,1693909800000,,,,,,1693911599999,,,,,1693909800000,,,,,,1693911599999,,,,,1693909800000,,,,,,1693911599999,,,,,1693909800000,,,,,,1693911599999,,,,,1693909800000,,,,,,1693911599999,,,,,1693909800000,,,,,,1693911599999,,,,
1693911600000,,,,,,1693913399999,,,,,1693911600000,,,,,,1693913399999,,,,,1693911600000,,,,,,1693913399999,,,,,1693911600000,,,,,,1693913399999,,,,,1693911600000,1,1,1,1,,1693913399999,,,,,1693911600000,,,,,,1693913399999,,,,,1693911600000,0.0006125124,0.0006123661,0.0006129892,0.0006123661,,1693913399999,,,,,1693911600000,,,,,,1693913399999,,,,,1693911600000,,,,,,1693913399999,,,,,1693911600000,,,,,,1693913399999,,,,,1693911600000,,,,,,1693913399999,,,,,1693911600000,,,,,,1693913399999,,,,,1693911600000,,,,,,1693913399999,,,,,1693911600000,,,,,,1693913399999,,,,,1693911600000,,,,,,1693913399999,,,,
1693913400000,,,,,,1693915199999,,,,,1693913400000,,,,,,1693915199999,,,,,1693913400000,,,,,,1693915199999,,,,,1693913400000,,,,,,1693915199999,,,,,1693913400000,1,1,1,1,,1693915199999,,,,,1693913400000,,,,,,1693915199999,,,,,1693913400000,0.0006121674,0.0006117854,0.0006121674,0.0006117854,,1693915199999,,,,,1693913400000,,,,,,1693915199999,,,,,1693913400000,,,,,,1693915199999,,,,,1693913400000,,,,,,1693915199999,,,,,1693913400000,,,,,,1693915199999,,,,,1693913400000,,,,,,1693915199999,,,,,1693913400000,,,,,,1693915199999,,,,,1693913400000,,,,,,1693915199999,,,,,1693913400000,,,,,,1693915199999,,,,
